"lid","reporter","indicator","unit"
715,"Poland","(m) M2 - Intermediate money / Money and quasi money","NCU m, end of period (incl. 'euro fixed' series)"
716,"Romania","(m) M2 - Intermediate money / Money and quasi money","NCU m, end of period (incl. 'euro fixed' series)"
717,"Russia","(m) M2 - Intermediate money / Money and quasi money","NCU m, end of period (incl. 'euro fixed' series)"
748,"Serbia","(m) M2 - Intermediate money / Money and quasi money","NCU m, end of period (incl. 'euro fixed' series)"
718,"Slovakia","(m) M2 - Intermediate money / Money and quasi money","NCU m, end of period (incl. 'euro fixed' series)"
719,"Slovenia","(m) M2 - Intermediate money / Money and quasi money","NCU m, end of period (incl. 'euro fixed' series)"
82809,"Turkey","(m) M2 - Intermediate money / Money and quasi money","NCU m, end of period (incl. 'euro fixed' series)"
720,"Ukraine","(m) M2 - Intermediate money / Money and quasi money","NCU m, end of period (incl. 'euro fixed' series)"
734,"Albania","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
122145,"Belarus","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
735,"Bosnia and Herzegovina","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
725,"Bulgaria","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
71110,"Croatia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
726,"Czechia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
32540,"Estonia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
727,"Hungary","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
69324,"Kazakhstan","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
32541,"Latvia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
32542,"Lithuania","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
140975,"Moldova","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
737,"Montenegro","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
736,"North Macedonia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
728,"Poland","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
729,"Romania","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
730,"Russia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
759,"Serbia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
731,"Slovakia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
732,"Slovenia","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
82810,"Turkey","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
733,"Ukraine","(m) M2 - Intermediate money / Money and quasi money","index nominal, corresponding period of previous year = 100"
133284,"Albania","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133287,"Belarus","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133285,"Bosnia and Herzegovina","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133286,"Bulgaria","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133290,"Croatia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133288,"Czechia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133289,"Estonia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133291,"Hungary","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133292,"Kazakhstan","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133294,"Latvia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133293,"Lithuania","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
140971,"Moldova","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133295,"Montenegro","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133296,"North Macedonia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133297,"Poland","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133298,"Romania","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133300,"Russia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133299,"Serbia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133302,"Slovakia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133301,"Slovenia","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133303,"Turkey","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
133304,"Ukraine","(m) M2 - Intermediate money / Money and quasi money","in % of GDP"
122147,"Belarus","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
738,"Bulgaria","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
739,"Croatia","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
740,"Czechia","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
32452,"Estonia","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
741,"Hungary","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
69325,"Kazakhstan","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
123217,"Kosovo","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
32453,"Latvia","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
32454,"Lithuania","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
140968,"Moldova","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
747,"North Macedonia","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
742,"Poland","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
743,"Romania","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
744,"Slovakia","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
745,"Slovenia","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
82811,"Turkey","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
746,"Ukraine","(m) M3 - Broad money","NCU m, end of period (incl. 'euro fixed' series)"
122148,"Belarus","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
749,"Bulgaria","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
750,"Croatia","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
751,"Czechia","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
32543,"Estonia","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
752,"Hungary","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
69326,"Kazakhstan","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
123218,"Kosovo","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
32544,"Latvia","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
32545,"Lithuania","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
140976,"Moldova","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
758,"North Macedonia","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
753,"Poland","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
754,"Romania","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
755,"Slovakia","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
756,"Slovenia","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
82812,"Turkey","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
757,"Ukraine","(m) M3 - Broad money","index nominal, corresponding period of previous year = 100"
133306,"Belarus","(m) M3 - Broad money","in % of GDP"
133305,"Bulgaria","(m) M3 - Broad money","in % of GDP"
133309,"Croatia","(m) M3 - Broad money","in % of GDP"
133307,"Czechia","(m) M3 - Broad money","in % of GDP"
133308,"Estonia","(m) M3 - Broad money","in % of GDP"
133310,"Hungary","(m) M3 - Broad money","in % of GDP"
133311,"Kazakhstan","(m) M3 - Broad money","in % of GDP"
133321,"Kosovo","(m) M3 - Broad money","in % of GDP"
133313,"Latvia","(m) M3 - Broad money","in % of GDP"
133312,"Lithuania","(m) M3 - Broad money","in % of GDP"
140972,"Moldova","(m) M3 - Broad money","in % of GDP"
133314,"North Macedonia","(m) M3 - Broad money","in % of GDP"
133315,"Poland","(m) M3 - Broad money","in % of GDP"
133316,"Romania","(m) M3 - Broad money","in % of GDP"
133318,"Slovakia","(m) M3 - Broad money","in % of GDP"
133317,"Slovenia","(m) M3 - Broad money","in % of GDP"
133319,"Turkey","(m) M3 - Broad money","in % of GDP"
133320,"Ukraine","(m) M3 - Broad money","in % of GDP"
766,"Albania","(m) Central bank policy rate","% p.a., end of period"
122150,"Belarus","(m) Central bank policy rate","% p.a., end of period"
760,"Bulgaria","(m) Central bank policy rate","% p.a., end of period"
781,"Croatia","(m) Central bank policy rate","% p.a., end of period"
782,"Czechia","(m) Central bank policy rate","% p.a., end of period"
763,"Estonia","(m) Central bank policy rate","% p.a., end of period"
761,"Hungary","(m) Central bank policy rate","% p.a., end of period"
59024,"Kazakhstan","(m) Central bank policy rate","% p.a., end of period"
122322,"Kosovo","(m) Central bank policy rate","% p.a., end of period"
764,"Latvia","(m) Central bank policy rate","% p.a., end of period"
765,"Lithuania","(m) Central bank policy rate","% p.a., end of period"
140962,"Moldova","(m) Central bank policy rate","% p.a., end of period"
55352,"Montenegro","(m) Central bank policy rate","% p.a., end of period"
788,"North Macedonia","(m) Central bank policy rate","% p.a., end of period"
783,"Poland","(m) Central bank policy rate","% p.a., end of period"
784,"Romania","(m) Central bank policy rate","% p.a., end of period"
762,"Russia","(m) Central bank policy rate","% p.a., end of period"
55348,"Serbia","(m) Central bank policy rate","% p.a., end of period"
785,"Slovakia","(m) Central bank policy rate","% p.a., end of period"
786,"Slovenia","(m) Central bank policy rate","% p.a., end of period"
32455,"Turkey","(m) Central bank policy rate","% p.a., end of period"
787,"Ukraine","(m) Central bank policy rate","% p.a., end of period"
773,"Albania","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
122151,"Belarus","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
767,"Bulgaria","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
790,"Croatia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
791,"Czechia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
770,"Estonia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
768,"Hungary","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
59027,"Kazakhstan","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
122323,"Kosovo","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
771,"Latvia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
772,"Lithuania","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
140963,"Moldova","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
55357,"Montenegro","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
797,"North Macedonia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
792,"Poland","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
793,"Romania","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
769,"Russia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
798,"Serbia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
794,"Slovakia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
795,"Slovenia","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
85707,"Turkey","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
796,"Ukraine","(m) Central bank policy rate","% p.a., real CPI defl., end of period"
780,"Albania","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
122152,"Belarus","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
774,"Bulgaria","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
799,"Croatia","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
800,"Czechia","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
777,"Estonia","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
775,"Hungary","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
70113,"Kazakhstan","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
122324,"Kosovo","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
778,"Latvia","(m) Central bank policy rate","% p.a., real PPI defl., end of period"
